id,drought_stress_factor_1_to_5,growth_scenario,market_gravity
51_34,4,moderate_growth,50
51_35,4,moderate_growth,50
51_36,4,moderate_growth,50
51_37,4,moderate_growth,50
51_38,4,moderate_growth,50
51_39,4,moderate_growth,50
51_4,4,moderate_growth,50
51_40,4,moderate_growth,50
51_41,1,moderate_growth,50
51_42,4,moderate_growth,50
51_43,4,moderate_growth,50
51_44,4,moderate_growth,50
51_45,1,moderate_growth,50
51_46,4,moderate_growth,50
51_47,1,moderate_growth,50
51_48,4,moderate_growth,50
51_49,4,moderate_growth,50
51_5,4,moderate_growth,50
51_50,4,moderate_growth,50
51_51,3,moderate_growth,50
51_52,4,moderate_growth,50
51_53,4,moderate_growth,50
51_54,4,moderate_growth,50
51_55,4,moderate_growth,50
51_56,4,moderate_growth,50
51_57,4,moderate_growth,50
51_58,4,moderate_growth,50
51_59,4,moderate_growth,50
51_6,1,moderate_growth,50
51_60,4,moderate_growth,50
51_61,4,moderate_growth,50
51_62,5,moderate_growth,50
51_63,5,moderate_growth,50
51_64,5,moderate_growth,50
51_65,1,moderate_growth,50
51_66,1,moderate_growth,50
51_67,4,moderate_growth,50
51_68,4,moderate_growth,50
51_69,1,moderate_growth,50
51_7,4,moderate_growth,50
51_70,4,moderate_growth,50
51_71,4,moderate_growth,50
51_72,4,moderate_growth,50
51_73,1,moderate_growth,50
51_74,1,moderate_growth,50
51_75,4,moderate_growth,50
51_8,4,moderate_growth,50
51_9,4,moderate_growth,50
53_0,1,moderate_growth,50
53_1,1,moderate_growth,50
53_10,1,moderate_growth,50
53_2,1,moderate_growth,50
53_3,1,moderate_growth,50
53_4,1,moderate_growth,50
53_5,5,moderate_growth,50
53_6,1,moderate_growth,50
53_7,1,moderate_growth,50
53_8,5,moderate_growth,50
53_9,5,moderate_growth,50
56_0,4,moderate_growth,50
56_1,5,moderate_growth,50
56_2,5,moderate_growth,50
56_3,4,moderate_growth,50
1_0,1,moderate_growth,75
1_1,3,moderate_growth,75
1_2,1,moderate_growth,75
4_0,5,moderate_growth,75
4_1,5,moderate_growth,75
4_10,5,moderate_growth,75
4_11,5,moderate_growth,75
4_12,5,moderate_growth,75
4_13,5,moderate_growth,75
4_2,5,moderate_growth,75
4_3,5,moderate_growth,75
4_4,5,moderate_growth,75
4_5,5,moderate_growth,75
4_6,5,moderate_growth,75
4_7,5,moderate_growth,75
4_8,5,moderate_growth,75
4_9,5,moderate_growth,75
6_0,3,moderate_growth,75
6_1,3,moderate_growth,75
6_10,2,moderate_growth,75
6_11,3,moderate_growth,75
6_12,2,moderate_growth,75
6_13,2,moderate_growth,75
6_14,3,moderate_growth,75
6_15,2,moderate_growth,75
6_16,3,moderate_growth,75
6_17,2,moderate_growth,75
6_18,3,moderate_growth,75
6_19,2,moderate_growth,75
6_2,2,moderate_growth,75
6_20,3,moderate_growth,75
6_3,3,moderate_growth,75
6_4,2,moderate_growth,75
6_5,2,moderate_growth,75
6_6,2,moderate_growth,75
6_7,3,moderate_growth,75
6_8,3,moderate_growth,75
6_9,3,moderate_growth,75
8_0,5,moderate_growth,75
8_1,5,moderate_growth,75
8_2,5,moderate_growth,75
12_0,5,moderate_growth,75
12_1,5,moderate_growth,75
12_2,5,moderate_growth,75
13_0,2,moderate_growth,75
13_1,3,moderate_growth,75
13_10,2,moderate_growth,75
13_11,3,moderate_growth,75
13_12,3,moderate_growth,75
13_13,4,moderate_growth,75
13_2,3,moderate_growth,75
13_3,3,moderate_growth,75
13_4,2,moderate_growth,75
13_5,2,moderate_growth,75
13_6,3,moderate_growth,75
13_7,3,moderate_growth,75
13_8,4,moderate_growth,75
13_9,3,moderate_growth,75
17_0,5,moderate_growth,75
17_1,5,moderate_growth,75
17_10,4,moderate_growth,75
17_11,4,moderate_growth,75
17_12,4,moderate_growth,75
17_13,4,moderate_growth,75
17_14,4,moderate_growth,75
17_15,5,moderate_growth,75
17_2,5,moderate_growth,75
17_3,5,moderate_growth,75
17_4,5,moderate_growth,75
17_5,4,moderate_growth,75
17_6,4,moderate_growth,75
17_7,4,moderate_growth,75
17_8,4,moderate_growth,75
17_9,4,moderate_growth,75
19_0,1,moderate_growth,75
19_1,1,moderate_growth,75
19_10,1,moderate_growth,75
19_11,2,moderate_growth,75
19_12,1,moderate_growth,75
19_13,1,moderate_growth,75
19_2,1,moderate_growth,75
19_3,1,moderate_growth,75
19_4,1,moderate_growth,75
19_5,1,moderate_growth,75
19_6,1,moderate_growth,75
19_7,1,moderate_growth,75
19_8,1,moderate_growth,75
19_9,1,moderate_growth,75
21_0,5,moderate_growth,75
21_1,5,moderate_growth,75
21_2,5,moderate_growth,75
25_0,3,moderate_growth,75
25_1,3,moderate_growth,75
26_0,1,moderate_growth,75
27_0,2,moderate_growth,75
29_0,1,moderate_growth,75
29_1,1,moderate_growth,75
30_0,2,moderate_growth,75
31_0,1,moderate_growth,75
31_1,1,moderate_growth,75
31_2,2,moderate_growth,75
31_3,1,moderate_growth,75
31_4,2,moderate_growth,75
31_5,1,moderate_growth,75
31_6,1,moderate_growth,75
31_7,1,moderate_growth,75
32_0,1,moderate_growth,75
32_1,1,moderate_growth,75
32_2,1,moderate_growth,75
32_3,1,moderate_growth,75
32_4,1,moderate_growth,75
32_5,1,moderate_growth,75
32_6,1,moderate_growth,75
34_0,5,moderate_growth,75
34_1,5,moderate_growth,75
34_2,1,moderate_growth,75
34_3,5,moderate_growth,75
34_4,1,moderate_growth,75
34_5,1,moderate_growth,75
34_6,5,moderate_growth,75
34_7,5,moderate_growth,75
34_8,1,moderate_growth,75
36_0,5,moderate_growth,75
36_1,5,moderate_growth,75
36_2,5,moderate_growth,75
36_3,5,moderate_growth,75
36_4,1,moderate_growth,75
36_5,5,moderate_growth,75
36_6,5,moderate_growth,75
36_7,1,moderate_growth,75
36_8,1,moderate_growth,75
37_0,5,moderate_growth,75
37_1,5,moderate_growth,75
37_2,5,moderate_growth,75
37_3,5,moderate_growth,75
37_4,5,moderate_growth,75
37_5,5,moderate_growth,75
38_0,2,moderate_growth,75
38_1,2,moderate_growth,75
38_2,2,moderate_growth,75
38_3,2,moderate_growth,75
38_4,2,moderate_growth,75
38_5,2,moderate_growth,75
38_6,2,moderate_growth,75
38_7,2,moderate_growth,75
39_0,3,moderate_growth,75
39_1,3,moderate_growth,75
39_2,3,moderate_growth,75
39_3,3,moderate_growth,75
39_4,3,moderate_growth,75
40_0,2,moderate_growth,75
40_1,2,moderate_growth,75
41_0,3,moderate_growth,75
41_1,3,moderate_growth,75
41_10,1,moderate_growth,75
41_11,3,moderate_growth,75
41_12,1,moderate_growth,75
41_13,1,moderate_growth,75
41_2,1,moderate_growth,75
41_3,1,moderate_growth,75
41_4,3,moderate_growth,75
41_5,1,moderate_growth,75
41_6,1,moderate_growth,75
41_7,1,moderate_growth,75
41_8,1,moderate_growth,75
41_9,1,moderate_growth,75
42_0,4,moderate_growth,75
42_1,4,moderate_growth,75
42_2,4,moderate_growth,75
42_3,4,moderate_growth,75
42_4,4,moderate_growth,75
42_5,4,moderate_growth,75
42_6,4,moderate_growth,75
42_7,4,moderate_growth,75
42_8,4,moderate_growth,75
42_9,4,moderate_growth,75
45_0,3,moderate_growth,75
45_1,3,moderate_growth,75
45_2,3,moderate_growth,75
45_3,3,moderate_growth,75
47_0,5,moderate_growth,75
47_1,5,moderate_growth,75
47_2,5,moderate_growth,75
48_0,4,moderate_growth,75
48_1,4,moderate_growth,75
48_10,4,moderate_growth,75
48_11,4,moderate_growth,75
48_12,4,moderate_growth,75
48_13,4,moderate_growth,75
48_14,4,moderate_growth,75
48_15,4,moderate_growth,75
48_16,4,moderate_growth,75
48_17,4,moderate_growth,75
48_18,4,moderate_growth,75
48_19,4,moderate_growth,75
48_2,4,moderate_growth,75
48_20,4,moderate_growth,75
48_21,4,moderate_growth,75
48_22,4,moderate_growth,75
48_23,4,moderate_growth,75
48_24,4,moderate_growth,75
48_25,4,moderate_growth,75
48_26,4,moderate_growth,75
48_27,4,moderate_growth,75
48_28,4,moderate_growth,75
48_29,4,moderate_growth,75
48_3,4,moderate_growth,75
48_30,4,moderate_growth,75
48_31,4,moderate_growth,75
48_32,4,moderate_growth,75
48_33,4,moderate_growth,75
48_34,4,moderate_growth,75
48_35,4,moderate_growth,75
48_36,4,moderate_growth,75
48_37,4,moderate_growth,75
48_38,4,moderate_growth,75
48_39,4,moderate_growth,75
48_4,4,moderate_growth,75
48_40,4,moderate_growth,75
48_41,4,moderate_growth,75
48_42,4,moderate_growth,75
48_43,4,moderate_growth,75
48_44,4,moderate_growth,75
48_45,4,moderate_growth,75
48_46,4,moderate_growth,75
48_47,4,moderate_growth,75
48_48,4,moderate_growth,75
48_5,4,moderate_growth,75
48_6,4,moderate_growth,75
48_7,4,moderate_growth,75
48_8,4,moderate_growth,75
48_9,4,moderate_growth,75
49_0,3,moderate_growth,75
49_1,3,moderate_growth,75
49_2,3,moderate_growth,75
49_3,3,moderate_growth,75
49_4,3,moderate_growth,75
51_0,1,moderate_growth,75
51_1,1,moderate_growth,75
51_10,1,moderate_growth,75
51_11,4,moderate_growth,75
51_12,4,moderate_growth,75
51_13,4,moderate_growth,75
51_14,1,moderate_growth,75
51_15,4,moderate_growth,75
51_16,1,moderate_growth,75
51_17,4,moderate_growth,75
51_18,4,moderate_growth,75
51_19,1,moderate_growth,75
51_2,1,moderate_growth,75
51_20,4,moderate_growth,75
51_21,4,moderate_growth,75
51_22,4,moderate_growth,75
51_23,1,moderate_growth,75
51_24,1,moderate_growth,75
51_25,1,moderate_growth,75
51_26,4,moderate_growth,75
51_27,4,moderate_growth,75
51_28,4,moderate_growth,75
51_29,1,moderate_growth,75
51_3,4,moderate_growth,75
51_30,1,moderate_growth,75
51_31,4,moderate_growth,75
51_32,1,moderate_growth,75
51_33,4,moderate_growth,75
51_34,4,moderate_growth,75
51_35,4,moderate_growth,75
51_36,1,moderate_growth,75
51_37,1,moderate_growth,75
51_38,4,moderate_growth,75
51_39,1,moderate_growth,75
51_4,4,moderate_growth,75
51_40,1,moderate_growth,75
51_41,4,moderate_growth,75
51_42,4,moderate_growth,75
51_43,4,moderate_growth,75
51_44,1,moderate_growth,75
51_45,1,moderate_growth,75
51_46,4,moderate_growth,75
51_47,1,moderate_growth,75
51_48,4,moderate_growth,75
51_49,1,moderate_growth,75
51_5,1,moderate_growth,75
51_50,1,moderate_growth,75
51_51,4,moderate_growth,75
51_52,4,moderate_growth,75
51_53,4,moderate_growth,75
51_54,4,moderate_growth,75
51_55,4,moderate_growth,75
51_56,4,moderate_growth,75
51_57,4,moderate_growth,75
51_58,4,moderate_growth,75
51_59,4,moderate_growth,75
51_6,4,moderate_growth,75
51_60,4,moderate_growth,75
51_61,1,moderate_growth,75
51_62,4,moderate_growth,75
51_63,1,moderate_growth,75
51_64,4,moderate_growth,75
51_65,4,moderate_growth,75
51_66,4,moderate_growth,75
51_67,1,moderate_growth,75
51_68,1,moderate_growth,75
51_69,1,moderate_growth,75
51_7,4,moderate_growth,75
51_70,4,moderate_growth,75
51_71,4,moderate_growth,75
51_72,4,moderate_growth,75
51_73,4,moderate_growth,75
51_74,4,moderate_growth,75
51_75,1,moderate_growth,75
51_8,1,moderate_growth,75
51_9,1,moderate_growth,75
53_0,1,moderate_growth,75
53_1,1,moderate_growth,75
53_10,5,moderate_growth,75
53_2,1,moderate_growth,75
53_3,1,moderate_growth,75
53_4,5,moderate_growth,75
53_5,1,moderate_growth,75
53_6,1,moderate_growth,75
53_7,5,moderate_growth,75
53_8,1,moderate_growth,75
53_9,1,moderate_growth,75
56_0,5,moderate_growth,75
56_1,5,moderate_growth,75
56_2,5,moderate_growth,75
56_3,5,moderate_growth,75
1_0,1,moderate_growth,100
1_1,3,moderate_growth,100
1_2,1,moderate_growth,100
4_0,5,moderate_growth,100
4_1,5,moderate_growth,100
4_10,5,moderate_growth,100
4_11,5,moderate_growth,100
4_12,5,moderate_growth,100
4_13,5,moderate_growth,100
4_2,5,moderate_growth,100
4_3,5,moderate_growth,100
4_4,5,moderate_growth,100
4_5,5,moderate_growth,100
4_6,5,moderate_growth,100
4_7,5,moderate_growth,100
4_8,5,moderate_growth,100
4_9,5,moderate_growth,100
6_0,3,moderate_growth,100
6_1,3,moderate_growth,100
6_10,2,moderate_growth,100
6_11,3,moderate_growth,100
6_12,2,moderate_growth,100
6_13,2,moderate_growth,100
6_14,3,moderate_growth,100
6_15,2,moderate_growth,100
6_16,2,moderate_growth,100
6_17,3,moderate_growth,100
6_18,3,moderate_growth,100
6_19,2,moderate_growth,100
6_2,3,moderate_growth,100
6_20,3,moderate_growth,100
6_3,2,moderate_growth,100
6_4,2,moderate_growth,100
6_5,2,moderate_growth,100
6_6,3,moderate_growth,100
6_7,3,moderate_growth,100
6_8,2,moderate_growth,100
6_9,3,moderate_growth,100
8_0,5,moderate_growth,100
8_1,5,moderate_growth,100
8_2,5,moderate_growth,100
12_0,5,moderate_growth,100
12_1,5,moderate_growth,100
12_2,5,moderate_growth,100
13_0,2,moderate_growth,100
13_1,2,moderate_growth,100
13_10,2,moderate_growth,100
13_11,2,moderate_growth,100
13_12,2,moderate_growth,100
13_13,2,moderate_growth,100
13_2,2,moderate_growth,100
13_3,3,moderate_growth,100
13_4,3,moderate_growth,100
13_5,3,moderate_growth,100
13_6,3,moderate_growth,100
13_7,2,moderate_growth,100
13_8,2,moderate_growth,100
13_9,2,moderate_growth,100
17_0,4,moderate_growth,100
17_1,4,moderate_growth,100
17_10,4,moderate_growth,100
17_11,4,moderate_growth,100
17_12,4,moderate_growth,100
17_13,4,moderate_growth,100
17_14,4,moderate_growth,100
17_15,4,moderate_growth,100
17_2,4,moderate_growth,100
17_3,4,moderate_growth,100
17_4,4,moderate_growth,100
17_5,4,moderate_growth,100
17_6,4,moderate_growth,100
17_7,4,moderate_growth,100
17_8,4,moderate_growth,100
17_9,4,moderate_growth,100
19_0,1,moderate_growth,100
19_1,2,moderate_growth,100
19_10,1,moderate_growth,100
19_11,1,moderate_growth,100
19_12,1,moderate_growth,100
19_13,1,moderate_growth,100
19_2,1,moderate_growth,100
19_3,1,moderate_growth,100
19_4,1,moderate_growth,100
19_5,1,moderate_growth,100
19_6,1,moderate_growth,100
19_7,1,moderate_growth,100
19_8,1,moderate_growth,100
19_9,1,moderate_growth,100
21_0,1,moderate_growth,100
21_1,1,moderate_growth,100
21_2,5,moderate_growth,100
25_0,3,moderate_growth,100
25_1,3,moderate_growth,100
26_0,1,moderate_growth,100
27_0,5,moderate_growth,100
29_0,1,moderate_growth,100
29_1,1,moderate_growth,100
30_0,2,moderate_growth,100
31_0,1,moderate_growth,100
31_1,1,moderate_growth,100
31_2,2,moderate_growth,100
31_3,2,moderate_growth,100
31_4,1,moderate_growth,100
31_5,2,moderate_growth,100
31_6,2,moderate_growth,100
31_7,2,moderate_growth,100
32_0,1,moderate_growth,100
32_1,1,moderate_growth,100
32_2,1,moderate_growth,100
32_3,1,moderate_growth,100
32_4,1,moderate_growth,100
32_5,1,moderate_growth,100
32_6,1,moderate_growth,100
34_0,5,moderate_growth,100
34_1,5,moderate_growth,100
34_2,5,moderate_growth,100
34_3,5,moderate_growth,100
34_4,5,moderate_growth,100
34_5,1,moderate_growth,100
34_6,1,moderate_growth,100
34_7,5,moderate_growth,100
34_8,1,moderate_growth,100
36_0,5,moderate_growth,100
36_1,5,moderate_growth,100
36_2,5,moderate_growth,100
36_3,5,moderate_growth,100
36_4,5,moderate_growth,100
36_5,5,moderate_growth,100
36_6,5,moderate_growth,100
36_7,1,moderate_growth,100
36_8,5,moderate_growth,100
37_0,4,moderate_growth,100
37_1,4,moderate_growth,100
37_2,4,moderate_growth,100
37_3,4,moderate_growth,100
37_4,4,moderate_growth,100
37_5,4,moderate_growth,100
38_0,3,moderate_growth,100
38_1,2,moderate_growth,100
38_2,2,moderate_growth,100
38_3,2,moderate_growth,100
38_4,2,moderate_growth,100
38_5,2,moderate_growth,100
38_6,2,moderate_growth,100
38_7,2,moderate_growth,100
39_0,3,moderate_growth,100
39_1,3,moderate_growth,100
39_2,3,moderate_growth,100
39_3,3,moderate_growth,100
39_4,3,moderate_growth,100
40_0,2,moderate_growth,100
40_1,2,moderate_growth,100
41_0,3,moderate_growth,100
41_1,3,moderate_growth,100
41_10,1,moderate_growth,100
41_11,3,moderate_growth,100
41_12,1,moderate_growth,100
41_13,1,moderate_growth,100
41_2,3,moderate_growth,100
41_3,1,moderate_growth,100
41_4,1,moderate_growth,100
41_5,1,moderate_growth,100
41_6,1,moderate_growth,100
41_7,1,moderate_growth,100
41_8,1,moderate_growth,100
41_9,1,moderate_growth,100
42_0,4,moderate_growth,100
42_1,4,moderate_growth,100
42_2,4,moderate_growth,100
42_3,4,moderate_growth,100
42_4,4,moderate_growth,100
42_5,4,moderate_growth,100
42_6,4,moderate_growth,100
42_7,4,moderate_growth,100
42_8,4,moderate_growth,100
42_9,4,moderate_growth,100
45_0,3,moderate_growth,100
45_1,3,moderate_growth,100
45_2,3,moderate_growth,100
45_3,3,moderate_growth,100
47_0,5,moderate_growth,100
47_1,5,moderate_growth,100
47_2,5,moderate_growth,100
48_0,4,moderate_growth,100
48_1,4,moderate_growth,100
48_10,4,moderate_growth,100
48_11,4,moderate_growth,100
48_12,4,moderate_growth,100
48_13,4,moderate_growth,100
48_14,4,moderate_growth,100
48_15,4,moderate_growth,100
48_16,4,moderate_growth,100
48_17,4,moderate_growth,100
48_18,4,moderate_growth,100
48_19,4,moderate_growth,100
48_2,4,moderate_growth,100
48_20,4,moderate_growth,100
48_21,4,moderate_growth,100
48_22,4,moderate_growth,100
48_23,4,moderate_growth,100
48_24,4,moderate_growth,100
48_25,4,moderate_growth,100
48_26,4,moderate_growth,100
48_27,4,moderate_growth,100
48_28,4,moderate_growth,100
48_29,4,moderate_growth,100
48_3,4,moderate_growth,100
48_30,4,moderate_growth,100
48_31,4,moderate_growth,100
48_32,4,moderate_growth,100
48_33,4,moderate_growth,100
48_34,4,moderate_growth,100
48_35,4,moderate_growth,100
48_36,4,moderate_growth,100
48_37,4,moderate_growth,100
48_38,4,moderate_growth,100
48_39,4,moderate_growth,100
48_4,4,moderate_growth,100
48_40,4,moderate_growth,100
48_41,4,moderate_growth,100
48_42,4,moderate_growth,100
48_43,4,moderate_growth,100
48_44,4,moderate_growth,100
48_45,4,moderate_growth,100
48_46,4,moderate_growth,100
48_47,4,moderate_growth,100
48_48,4,moderate_growth,100
48_5,4,moderate_growth,100
48_6,4,moderate_growth,100
48_7,4,moderate_growth,100
48_8,4,moderate_growth,100
48_9,4,moderate_growth,100
49_0,3,moderate_growth,100
49_1,3,moderate_growth,100
49_2,3,moderate_growth,100
49_3,3,moderate_growth,100
49_4,3,moderate_growth,100
51_0,1,moderate_growth,100
51_1,1,moderate_growth,100
51_10,1,moderate_growth,100
51_11,1,moderate_growth,100
51_12,4,moderate_growth,100
51_13,1,moderate_growth,100
51_14,1,moderate_growth,100
51_15,1,moderate_growth,100
51_16,4,moderate_growth,100
51_17,4,moderate_growth,100
51_18,1,moderate_growth,100
51_19,1,moderate_growth,100
51_2,1,moderate_growth,100
51_20,1,moderate_growth,100
51_21,4,moderate_growth,100
51_22,1,moderate_growth,100
51_23,1,moderate_growth,100
51_24,4,moderate_growth,100
51_25,1,moderate_growth,100
51_26,1,moderate_growth,100
51_27,1,moderate_growth,100
51_28,1,moderate_growth,100
51_29,1,moderate_growth,100
51_3,1,moderate_growth,100
51_30,1,moderate_growth,100
51_31,1,moderate_growth,100
51_32,1,moderate_growth,100
51_33,1,moderate_growth,100
51_34,1,moderate_growth,100
51_35,1,moderate_growth,100
51_36,1,moderate_growth,100
51_37,1,moderate_growth,100
51_38,1,moderate_growth,100
51_39,1,moderate_growth,100
51_4,1,moderate_growth,100
51_40,1,moderate_growth,100
51_41,1,moderate_growth,100
51_42,1,moderate_growth,100
51_43,1,moderate_growth,100
51_44,1,moderate_growth,100
51_45,1,moderate_growth,100
51_46,1,moderate_growth,100
51_47,1,moderate_growth,100
51_48,1,moderate_growth,100
51_49,1,moderate_growth,100
51_5,1,moderate_growth,100
51_50,1,moderate_growth,100
51_51,1,moderate_growth,100
51_52,1,moderate_growth,100
51_53,1,moderate_growth,100
51_54,1,moderate_growth,100
51_55,1,moderate_growth,100
51_56,1,moderate_growth,100
51_57,1,moderate_growth,100
51_58,1,moderate_growth,100
51_59,1,moderate_growth,100
51_6,1,moderate_growth,100
51_60,4,moderate_growth,100
51_61,1,moderate_growth,100
51_62,4,moderate_growth,100
51_63,4,moderate_growth,100
51_64,4,moderate_growth,100
51_65,4,moderate_growth,100
51_66,4,moderate_growth,100
51_67,4,moderate_growth,100
51_68,4,moderate_growth,100
51_69,4,moderate_growth,100
51_7,1,moderate_growth,100
51_70,4,moderate_growth,100
51_71,4,moderate_growth,100
51_72,4,moderate_growth,100
51_73,4,moderate_growth,100
51_74,4,moderate_growth,100
51_75,4,moderate_growth,100
51_8,1,moderate_growth,100
51_9,1,moderate_growth,100
53_0,1,moderate_growth,100
53_1,1,moderate_growth,100
53_10,5,moderate_growth,100
53_2,1,moderate_growth,100
53_3,5,moderate_growth,100
53_4,1,moderate_growth,100
53_5,1,moderate_growth,100
53_6,5,moderate_growth,100
53_7,5,moderate_growth,100
53_8,1,moderate_growth,100
53_9,5,moderate_growth,100
56_0,5,moderate_growth,100
56_1,5,moderate_growth,100
56_2,5,moderate_growth,100
56_3,5,moderate_growth,100
